enbed200+ada
             precision    recall  f1-score   support

        0.0       0.99      0.73      0.84      3642
        1.0       0.10      0.82      0.18       132

avg / total       0.96      0.74      0.82      3774
10	0.2	0.013	0.33
20	0.2	0.017	0.288
30	0.167	0.018	0.245
40	0.15	0.02	0.22
50	0.2	0.025	0.245
60	0.233	0.032	0.263
70	0.214	0.034	0.247
80	0.2	0.035	0.234
90	0.2	0.038	0.231
100	0.18	0.038	0.214
200	0.135	0.046	0.225
300	0.127	0.046	0.279
500	0.126	0.046	0.393
1000	0.107	0.046	0.573
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.116
40	0.125	0.006	0.113
50	0.18	0.011	0.153
60	0.167	0.012	0.146
70	0.2	0.018	0.172
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.136	0.031	0.381
1000	0.092	0.031	0.48
